Kode,Tekst,Kapitel,Kap_n,Kap_desc
DZ895B,Exarticulatio genus facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ896,Erhvervet mangel af underekstremitet oven for knæet,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ897,Erhvervet mangel af begge underekstremiteter,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ898,Erhvervet mangel af både over- og underekstremiteter,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ899,Erhvervet mangel af ekstremitet UNS,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ90,Erhvervet mangel af organer IKA,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ900,Erhvervet mangel af del af hovedet eller hals,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ900A,Erhvervet mangel af larynx,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ900B,Erhvervet mangel af skjoldbruskkirtlen,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901,Erhvervet mangel af bryst(er),Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901B,Mastectomia bilateralis facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901C,Lumpectomia facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901D,Lumpectomia bilateralis facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901E,Reductio mammae facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901F,Reductio mammae bilateralis facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ901G,Mastectomia unilateralis facta,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ902,Erhvervet mangel af lunge,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ902B,Erhvervet mangel af del af lunge,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ903,Erhvervet mangel af del af mavesæk,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ904,Erhvervet mangel af anden del af fordøjelseskanalen,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ904A,Erhvervet mangel af del af colon,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ904B,Erhvervet mangel af colon,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ904C,Erhvervet mangel af endetarm,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ904D,Erhvervet mangel af galdeblære,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ904E,Erhvervet mangel af bugspytkirtlen,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ905,Erhvervet mangel af nyre,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ905B,Erhvervet mangel af begge nyrer,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ906,Erhvervet mangel af andet urinvejsorgan,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ906A,Erhvervet mangel af prostata,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ906B,Erhvervet mangel af del af urinblæren,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ907,Erhvervet mangel af kønsorgan,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ907A,Erhvervet mangel af livmoderen,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ907B,Erhvervet mangel af æggestok,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ907B1,Erhvervet mangel af begge æggestokke,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ907C,Erhvervet mangel af testikel,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ907C1,Erhvervet mangel af begge testikler,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ908,Erhvervet mangel af andet organ,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ908A,Erhvervet mangel af hypofysen,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ91,Personlige risikofaktorer IKA,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ910,Anamnese med allergi over for andet end lægemidler og biologiske substanser,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ911,Anamnese med manglende pasning af medicinsk behandling eller foranstaltning,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ911A,Komplekst compliancesvigt,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ912,Anamnese med dårlig personlig hygiejne,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ913,Anamnese med dårlig søvnhygiejne,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ914,Anamnese med psykisk traume IKA,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ914A,Tidligere udsættelse for særligt voldsomme oplevelser,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ915,Anamnese med selvpåført skade,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ915A,Anamnese med selvmordsforsøg,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ916,Anamnese med andet fysisk traume,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ917,Anamnese med kvindelig omskæring (FGM),Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918,Anamnese med anden risikofaktor IKA,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918A,Anamnese med sen spontan descensus testis,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918B,Behov for indlæggelseskrævende omlægning af antiepileptisk behandling,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918C,Anamnese med genetisk verificeret risikofaktor eller sygdomsrisiko,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918D,Følger efter mandlig omskæring,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918D1,Følger efter rutinemæssig eller rituel mandlig omskæring,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ918D2,Følger efter mandlig omskæring på lægefaglig indikation,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ92,Anamnese med tidligere behandling,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ920,Anamnese med graviditetsforebyggelse,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ921,Anamnese med langtidsbehandling med antikoagulantia,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ922,Anamnese med langtidsanvendelse af andet medikament,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ923,Anamnese med strålebehandling,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ924,Anamnese med større operation IKA,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ925,Anamnese med genoptræning,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ926,Anamnese med kemoterapi for kræft,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928,Anamnese med anden medicinsk behandling,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928A,Anamnese med behandlet syfilis,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928B,Anamnese med behandlet non-descensus testis,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928C,Anamnese med konisation af livmoderhals,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928D,Anamnese m trakelektomi,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928E,Anamnese med operation for stress-inkontinens,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928F,Anamnese med operation for uterovaginal prolaps,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ928F1,Anamnese med operation for uterovaginal prolaps i samme kompartment,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ929,Anamnese med behandling UNS,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ93,Tilstand med kunstig legemsåbning,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ930,Tilstand med trakeostomi,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ931,Tilstand med gastrostomi,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ932,Tilstand med ileostomi,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ933,Tilstand med kolostomi,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ934,Tilstand med anden kunstig åbning til mave-tarm-kanalen,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ935,Tilstand med cystostomi,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
DZ936,Tilstand med anden kunstig åbning til urinvejene,Kap. XXI: Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99],XXI,Faktorer af betydning for sundhedstilstand og kontakter med sundhedsvæsen [DZ00-DZ99]
